files_modified_per_min,files_created_per_min,files_deleted_per_min,average_entropy,unique_extensions,max_cpu_usage,total_memory_mb,suspicious_processes,disk_write_rate,new_processes_rate,honeypots_compromised,honeypot_access_rate,file_change_acceleration,burst_activity,activity_consistency,label
1.1670572638026508,0.45625890106405625,0.4781690593687614,1.1559315120555258,0.736509312183949,0.31239428787702517,0.7484569907747828,0.2979819216646273,0.6253636242185847,1.2445351131218985,0.030591429150753167,0.032221615412945354,1.3937114533763966,0.4449016808224097,0.7033409935692638,1
0.9567389461077034,0.6459996823088142,0.5273294972832794,0.7197810384888286,0.33081227044129713,1.1444219045323283,1.2058808092387476,0.9939924330375304,0.6572147304754936,0.7265836368198046,0.02681947011421934,0.13266304886271327,1.3096126199745672,1.1222452308371555,0.7624148378939196,0
1.0011887322913076,0.847084257082019,0.7798643494925828,1.0368845233932922,0.6465230405588843,0.7371386150885194,1.0885468632658537,2.1856270057232723,0.9661879396363808,1.7554550835443241,1.0442125818767154,0.14718569625358308,0.8892805070774901,1.1180456093512043,0.0,1
0.9312646521458783,0.5960598227668998,0.4014681099584759,0.5694398185091931,0.5163664650236656,0.6849131520140079,0.4253961242457324,2.7643810485933655,1.162557817299152,0.702853311482607,1.0271907454099665,0.4650594636594543,0.9315247567325016,0.8169788862806924,0.9114643190756052,1
1.1151249606793483,0.522389672059311,0.7880913114737375,0.7971452861510262,0.9056772305382427,1.382544342345222,0.7986389709630636,1.9605678885888675,1.3167747758332222,0.6527855219913846,0.06490397400441912,0.5465382919474819,1.3002554792384824,1.2262048451124008,0.9791299447003421,1
0.903820244035743,1.0068891773449442,0.23215583747995405,0.35223805834139255,0.2745353388633359,0.48093119097175774,0.9842202991956809,1.7621566934257835,1.0589687557735188,0.4816234748787065,0.04632524311687862,0.21973004670033425,0.28897815295952867,0.6105516932342673,1.0347054962373554,1
1.1091914011049004,1.0893085806982665,0.6800971047221496,1.254713001971043,1.1472851409941645,1.1371746250240717,1.3349003738640333,3.0,1.5726926927525422,1.1514155892197047,0.12436754685381846,0.9265853608911693,0.7158883065398405,1.3658913811179998,1.2758431984018408,1
0.6830873212985382,1.1258475945874025,0.3487190798899544,0.4834899078118995,0.5142796419699501,0.43313223819805224,0.7474526658999258,0.0,1.6625186780280807,0.294094774680912,1.1771100218328905,0.6075548918055071,0.8456575899276119,0.9410694523928879,0.6237698631724794,1
0.6209950805914984,0.4838551667089117,0.7417470998722028,0.4328630913530765,0.7276838176970787,0.7119193304260452,0.9047581486950415,2.150273083978319,1.2638733692000539,0.7270562647887593,0.9592843093079235,0.0,0.864268123252868,0.7978829016031033,0.3394439620989304,1
1.1304030428241405,1.318230382252771,0.7421913099110133,1.0198361921902208,1.3405432692030745,0.9047019696271461,1.3201905292444167,2.3808531573489384,1.49213971037268,1.4556361770927644,0.8703660756978641,0.45817462361156924,1.6389598352761288,1.6088927047316375,0.3771346842756431,1
0.21581269015405005,0.22415764002624047,0.0,0.07050861719720636,0.29529171398813525,0.3255006323402727,0.7378041807343866,0.4825322412215813,0.0,0.21584170675073053,0.8891768319826965,0.23878570595443493,0.31534933388714054,0.426768176945606,1.0119318767875838,0
0.43381567095156687,0.8522334345019794,0.41442481527775166,1.0719015227577569,0.6468828558388755,0.8583351234819474,0.926557762815608,2.2069439054117805,0.4496937579704766,0.36935236622552764,0.0,0.252693019613877,0.6760330906389223,0.6382866320823357,1.0498450169821243,0
