files_modified,files_created,files_deleted,entropy,extensions,cpu,memory,suspicious_proc,disk_io,new_proc,honeypot_hit,honeypot_rate,acceleration,burst,consistency
0.06993816342301336,0.1195460154244486,0.14341481555765395,0.19877597999593904,0.2557088016951422,0.06768793985895234,0.09834150736353854,0.18335664321244624,0.24993151285400259,0.19991880570227785,0.02715974715418725,0.12814513949889067,0.22464040688263462,0.2515424202735092,0.08131750570223774
0.11242236425646587,0.10673643496299623,0.2832139363571303,0.22994748923941205,0.019661299815751997,0.24279934277286497,0.21730207125304943,0.04721190704766302,0.06150580552029918,0.24800754491391902,0.07371929140020952,0.17866554132434292,0.1447760615215382,0.003605850163218693,0.2519701844671801
0.06159128888235978,0.06466588688144279,0.23593773603674142,0.2738371982138379,0.17209747591987487,0.15580528778093927,0.029554739021154408,0.11331842669499399,0.27219699144709686,0.28128731785741706,0.17401192654125527,0.06131909231260356,0.14571489254358092,0.16630514238252797,0.03126468330877131
0.24318296029148737,0.2721083412530996,0.15549195359263313,0.10312607586058035,0.019407275396502378,0.0520075455723578,0.11736004898498104,0.09802162383578876,0.013385814474686486,0.11261739674220199,0.22819210978518922,0.12829906798984644,0.13625511624016348,0.2874652967259244,0.09671240428263042
0.1979488462698663,0.042201531599489014,0.010244203433266296,0.22662239097917283,0.0604770955506145,0.07516691663851158,0.27838599375676526,0.14632265249322862,0.18457887991442642,0.03286458659202929,0.0019398552651532786,0.044907240872360886,0.04336930007912066,0.1288594290721151,0.18733842833340633
0.009752531970932109,0.09214777339813965,0.11715244187280698,0.17035876109409556,0.1175576074104449,0.29725481018034844,0.08642070656123699,0.09835850324307162,0.10185720682957392,0.25373436089492923,0.04957132827563375,0.1549113541360358,0.2963725616662646,0.28036348441958686,0.09895650947426944
0.11039558228722031,0.23351852430204326,0.17350612588651995,0.28234458683801655,0.17707050636600316,0.04260867840937314,0.08212206880618668,0.17737329969371038,0.2636126378665672,0.07043518042911688,0.1452956393299549,0.21353895922459712,0.08402094250426667,0.15837314401241415,0.08422968240675038
0.256578381250078,0.07422836858715877,0.02788901914891817,0.19840838792179813,0.29441262913500815,0.0806123287573396,0.1769434131991936,0.16052856232284085,0.2101305222283967,0.2800320812464276,0.2956387469305624,0.11710287459768251,0.0363954808427495,0.17193444350156353,0.25663435513368965
0.2360193519021596,0.08763922018006168,0.26616750086466245,0.11206172877878111,0.2432484453087861,0.017665704696336538,0.07745817308828695,0.15302679018721843,0.04890006696269826,0.11677453829347234,0.022769457217436295,0.04453779354640532,0.0038035861088773657,0.040080159437333486,0.10094461004789053
0.034631726643859974,0.06649828409129947,0.002821000618281755,0.053870596005806466,0.09887146659419102,0.2648666068597846,0.038335694159871356,0.0220513114917118,0.028054286187334763,0.029565754667013854,0.22996122672203556,0.0005926871884048612,0.03465922147419805,0.11043893063609533,0.16082530532277375
